Year,Ref_No.,Process,Alloy_composition,HT1_Temp_(℃),HT1_DT_(hours),HT1_Pressure(Mpa),HT2_Temp_(℃),HT2_DT_(hours),HT2_Pressure(Mpa),Withdrawl_Rate(mm/min^-1),Nb,Si,Ti,Cr,Al,Hf,Mo,W,Ta,Zr,Y,B,C,Fe,Ga,Ge,Ho,Er,Co,V,Mg,Ni,Sc,Sn,Re,ZrB2,TaB2,ZrC,Ru,Gd,B4C,Nbss,Nb.1,"(Nb,Ti)ss","(Nb,Zr)3Si",γ_Nb3Si,Nb3Si,"(Nb,Ti)3Si","(Nb,Zr)5Si3","(Nb,W)5Si3",Nb5Si3,primary_α_Nb5Si3,Eutectoid_α_Nb5Si3,α_Nb5Si3,β_Nb5Si3,γ_Nb5Si3,"(Nb,Ti)5Si3","α_(Nb,Ti)5Si3","β_(Nb,Ti)5Si3","γ_(Nb,Ti)5Si3","Ti_rich_(Nb,Ti)5Si3",Ti_rich_Nb5Si3,Ti_rich_α_Nb5Si3,Ti_rich_β_Nb5Si3,Ti_rich_γ_Nb5Si3,"Ti_rich_α_(Nb,Ti)5Si3","Ti_rich_β_(Nb,Ti)5Si3","Ti_rich_γ_(Nb,Ti)5Si3",Cr14_Laves,Tiss,C15-Cr2Nb,Cr2Nb,"Cr2(Nb,X)",Hf_rich_Nbss,Nb3Sn,HfO2,Hf_rich_Nb5Si3,Hf_rich_Nb3Sn,Sn_rich_Nb3Sn,(primary_eutectic Nb3Si),(Nb+Nb5Si3)_eut,(Nbss+Nb5Si3)_eut,(Nbss+Nb5Si3+NbCr2)_eut,(Nb3Sn+Nb5Si3)_eut,"Ti_rich_(Nb,X)ss",Ti_rich_Nbss,Nbss_no_Si,lean_in_W_and_rich_in_Hf_Nbss,TiN,FeNb5Si,"Si_lean_(Nb,Ti)5Si3","Si_rich_(Nb,Ti)3Sn",FeNb4Si,π_phase,"(Nb,Ti)3Sn",Nbss_β_Nb5Si3_eutectic,Nbss_CrNb2_eutectic,Zr.1,Nb4FeSi,TiC.1,NbC,Ti5Si3,Ti2Ni,Ti2Co,Ti_Cr_V_rich_Nbss,Fracture_toughness_temp,Fracture_toughness,TS_Temp_(℃),Ultimate_Tensile_Strength_(MPa),Tensile_Strength_(MPa),TYS_Temp_(℃),Yield_Strength_(Mpa),Tensile_Yield_Strength_(Mpa),Microhardness_Nb3Si,Microhardness_Nbss,Microhardness_γ_Nb5Si3,Microhardness,Microhardness_α_Nb5Si3,Microhardness_β_Nb5Si3,Microhardness_α_Nb5Si3_Nbss_eut,Microhardness_γ_Nb5Si3_Nbss_eut,Microhardness_eutectoid_alpha_Silicide,Microhardness_eutectic,Microhardness_Primary_eutectic_Nb3Si,Microhardness_Eutectoid_α_Nb5Si3,Microhardness_Silicide,Microhardness_Primary_γ_Nb5Si3,Microhardness_Primary_α_Nb5Si3,Microhardness_Primary_silicide,Microhardness_Nb3Sn,Microhardness_Nb5Si3,Vickers_hardness_(Hv),Compressive_strength_σ_0.2_(Mpa),Compressive_strength_σ_max_(Mpa),Compresisve_test_temp_(℃),CYS_Temp_(℃),Compressive_Yield_Strength_(MPa),nanohardness_Nbss,"nanohardness_(Nb,Ti)3Si","nanohardness_(Nb,Ti)5Si3",nanohardness_α_Nb5Si3,nanohardness_β_Nb5Si3,nanohardness_γ_Nb5Si3
2010,12,ingot,Nb-24Ti-18Si-5Cr-5Fe-5Sn,1200,100,nan,,,,,43,18,24,5,,,,,,,,,,,,,,,,,,,,5,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,13,non-consumable arc melting,Nb-22Ti-16Si-5Cr-3Al,,,nan,,,,,54,16,22,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,nan,,,,,591,,,,,,,,,,,863,,,,,,,,,,,,,,,,,
2015,13,non-consumable arc melting,Nb-22Ti-16Si-5Cr-3Al,1450,50,nan,,,,,54,16,22,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,nan,,,,,574,,,,,,,,,,,952,,,,,,,,,,,,,,,,,
2015,13,non-consumable arc melting,Nb-22Ti-16Si-5Cr-3Al-2B,,,nan,,,,,52,16,22,5,3,,,,,,,2,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,nan,,,,,641,,,,,,,,,,,1083,,,,,,,,,,,,,,,,,
2015,13,non-consumable arc melting,Nb-22Ti-16Si-5Cr-3Al-2B,1450,50,nan,,,,,52,16,22,5,3,,,,,,,2,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,nan,,,,,628,,,,,,,,,,,1034,,,,,,,,,,,,,,,,,
2015,13,non-consumable arc melting,Nb-22Ti-16Si-5Cr-3Al-4Hf,,,nan,,,,,50,16,22,5,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,nan,,,,,569,,,,,,,,,,,1179,,,,,,,,,,,,,,,,,
2015,13,non-consumable arc melting,Nb-22Ti-16Si-5Cr-3Al-4Hf,1450,50,nan,,,,,50,16,22,5,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,nan,,,,,562,,,,,,,,,,,1103,,,,,,,,,,,,,,,,,
2015,13,non-consumable arc melting,Nb-22Ti-16Si-5Cr-3Al-4Hf-2B,,,nan,,,,,48,16,22,5,3,4,,,,,,2,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,nan,,,,,628,,,,,,,,,,,1281,,,,,,,,,,,,,,,,,
2015,13,non-consumable arc melting,Nb-22Ti-16Si-5Cr-3Al-4Hf-2B,1450,50,nan,,,,,48,16,22,5,3,4,,,,,,2,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,nan,,,,,589,,,,,,,,,,,1202,,,,,,,,,,,,,,,,,
2021,14,Vavuum non-consumable arc melting,Nb-22Ti-15Si-5Cr-3Al-2Hf,,,nan,,,,,53,15,22,5,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10.7,,,nan,,,,,590,1005,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,14,Vavuum non-consumable arc melting,Nb-22Ti-15Si-5Cr-3Al-2Hf-5Mo,,,nan,,,,,48,15,22,5,3,2,5,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8.1,,,nan,,,,,678,1054,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,14,Vavuum non-consumable arc melting,Nb-22Ti-15Si-5Cr-3Al-2Hf-4Zr,,,nan,,,,,49,15,22,5,3,2,,,,4,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,13.8,,,nan,,,,,602,1198,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,14,Vavuum non-consumable arc melting,Nb-22Ti-15Si-5Cr-3Al-2Hf-5Mo-4Zr,,,nan,,,,,44,15,22,5,3,2,5,,,4,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9.2,,,nan,,,,,682,1322,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,15,Spark Plasma Sintering,Nb-16Si-10Mo,1200,,30,1400,,30,,74,16,nan,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7.21,,,nan,,,,,,,,,,,,,,,,,,,,,,750.7,,2320,25,,,,,,,,
2023,15,Spark Plasma Sintering,Nb-16Si-10Mo,1200,,30,1450,,30,,74,16,nan,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6.76,,,nan,,,,,,,,,,,,,,,,,,,,,,757.6,,2359,25,,,,,,,,
2023,15,Spark Plasma Sintering,Nb-16Si-10Mo,1200,,30,1500,,30,,74,16,nan,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5.03,,,nan,,,,,,,,,,,,,,,,,,,,,,723.2,,2015,25,,,,,,,,
2023,15,Spark Plasma Sintering,Nb-16Si-10Mo-10Ti,1200,,30,1400,,30,,64,16,10,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10.21,,,nan,,,,,,,,,,,,,,,,,,,,,,619.4,,2067,25,,,,,,,,
2023,15,Spark Plasma Sintering,Nb-16Si-10Mo-10Ti,1200,,30,1450,,30,,64,16,10,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8.81,,,nan,,,,,,,,,,,,,,,,,,,,,,626.5,,2143,25,,,,,,,,
2023,15,Spark Plasma Sintering,Nb-16Si-10Mo-10Ti,1200,,30,1500,,30,,64,16,10,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7.96,,,nan,,,,,,,,,,,,,,,,,,,,,,602.6,,1977,25,,,,,,,,
2024,16,vacuum non-consumable arc melting,Nb-16Si-22Ti-3Al,,,nan,,,,,59,16,22,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7.51,,,nan,,,,,,,600.6,,,,,,,,,,,,,,,,,2146.87,25,,,,,,,,
2024,16,vacuum non-consumable arc melting,Nb-16Si-22Ti-3Al-0.25TaB2,,,nan,,,,,58.75,16,22,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10.2,,,nan,,,,,,,642.4,,,,,,,,,,,,,,,,,2494.14,25,,,,,,,,
2024,16,vacuum non-consumable arc melting,Nb-16Si-22Ti-3Al-0.5TaB2,,,nan,,,,,58.5,16,22,,3,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8.33,,,nan,,,,,,,632.2,,,,,,,,,,,,,,,,,2352.29,25,,,,,,,,
2024,16,vacuum non-consumable arc melting,Nb-16Si-22Ti-3Al-1TaB2,,,nan,,,,,58,16,22,,3,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7.83,,,nan,,,,,,,637.3,,,,,,,,,,,,,,,,,2440,25,,,,,,,,
2024,16,vacuum non-consumable arc melting,Nb-16Si-22Ti-3Al-2TaB2,,,nan,,,,,57,16,22,,3,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6.47,,,nan,,,,,,,711.7,,,,,,,,,,,,,,,,,2587.2,25,,,,,,,,
2016,17,vacuum arc melting,Nb-14.5Si-5Cr-0.5Al,,,nan,,,,,80,14.5,,5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,,nan,,1553,,,,,,,,,,,,,,,,,,,,910,,2054,25,,,,,,,,
2016,17,vacuum arc melting,Nb-14Si-5Cr-1Al,,,nan,,,,,80,14,nan,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,,nan,,1532,,,,,,,,,,,,,,,,,,,,920,,1931,25,,,,,,,,
2016,17,vacuum arc melting,Nb-13.5Si-5Cr-1.5Al,,,nan,,,,,80,13.5,nan,5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,,nan,,1434,,,,,,,,,,,,,,,,,,,,940,,1846,25,,,,,,,,
2016,17,vacuum arc melting,Nb-13Si-5Cr-2Al,,,nan,,,,,80,13,nan,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,,nan,,1388,,,,,,,,,,,,,,,,,,,,1000,,1785,25,,,,,,,,
2016,17,vacuum arc melting,Nb-12Si-5Cr-3Al,,,nan,,,,,80,12,nan,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,,nan,,1375,,,,,,,,,,,,,,,,,,,,1200,,1797,25,,,,,,,,
2016,17,vacuum arc melting,Nb-12Si-5Cr-3Al-5Mo,,,nan,,,,,75,12,nan,5,3,,5,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,,nan,,1071,,,,,,,,,,,,,,,,,,,,1350,,1792,25,,,,,,,,
2016,17,vacuum arc melting,Nb-12Si-5Cr-3Al-10Mo,,,nan,,,,,70,12,nan,5,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,,nan,,1119,,,,,,,,,,,,,,,,,,,,1450,,1950,25,,,,,,,,
2011,18,"non-consumable arc melting, suction cast",Nb-18.79Si,,,nan,,,,,81.21,18.79,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9.2,,,nan,,,,,,,,,,,,,,,,,,,,,,1031,,1350,25,,,,,,,,
2011,18,"non-consumable arc melting, suction cast",Nb-20.2Si-2.7Ga,,,nan,,,,,77.1,20.2,nan,,,,,,,,,,,,2.7,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,24.1,,,nan,,,,,,,,,,,,,,,,,,,,,,1064,,2800,25,,,,,,,,
2013,19,vacuum arc melting,"Nb-18,7Si",,,nan,,,,,81.3,18.7,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,nan,,,,,1256,,,,,,,,958,,,,,,,,,1031,,,,,,,,,,,
2013,19,vacuum arc melting,Nb-15.7Si-3Mg,,,nan,,,,,81.3,15.7,nan,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,nan,,,,1015,,,,,,,,,930,,,,,,,,,985,,1400,25,,,,,,,,
2025,20,Hot pressing sintering,Nb-16Si-24Ti-6Zr-4Cr-2Al,1400,2,50,,,,,48,16,24,4,2,,,,,6,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,nan,,,,,,,,,,,,,,,,,,,,,,661,,1337,25,,,,,,,,
2025,20,Hot pressing sintering,Nb-16Si-24Ti-6Zr-4Cr-2Al,1500,2,50,,,,,48,16,24,4,2,,,,,6,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,nan,,,,,,,,,,,,,,,,,,,,,,717,,1546,25,,,,,,,,
2025,20,Hot pressing sintering,Nb-16Si-24Ti-6Zr-4Cr-2Al,1600,2,50,,,,,48,16,24,4,2,,,,,6,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,nan,,,,,,,,,,,,,,,,,,,,,,700,,1518,25,,,,,,,,
2025,20,Hot pressing sintering,Nb-16Si-24Ti-6Zr-4Cr-2Al,1400,2,50,1500,2,50,,48,16,24,4,2,,,,,6,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,nan,,,,,,,,,,,,,,,,,,,,,,820,,1990,25,,,,,,,,
2025,20,Hot pressing sintering,Nb-16Si-24Ti-6Zr-4Cr-2Al,1500,2,50,1500,2,50,,48,16,24,4,2,,,,,6,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,nan,,,,,,,,,,,,,,,,,,,,,,776,,2088,25,,,,,,,,
2025,20,Hot pressing sintering,Nb-16Si-24Ti-6Zr-4Cr-2Al,1600,2,50,1500,2,50,,48,16,24,4,2,,,,,6,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,nan,,,,,,,,,,,,,,,,,,,,,,816,,1486,25,,,,,,,,
2012,21,non-consumable arc melting,Nb-22Ti-14Si-2Hf-2Al-2Cr,,,nan,,,,,58,14,22,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,14.5,,,nan,,,,,414,,,,,,,,,,,,,,,,924,,,,,,,,,,,,
2012,21,non-consumable arc melting,Nb-22Ti-14Si-2Hf-2Al-6Cr,,,nan,,,,,54,14,22,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12.5,,,nan,,,,,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,21,non-consumable arc melting,Nb-22Ti-14Si-2Hf-2Al-10Cr,,,nan,,,,,50,14,22,10,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,11,,,nan,,,,,446,,,,,,,,,,,,,,,,1039,,,,,,,,,,,,
2012,21,non-consumable arc melting,Nb-22Ti-14Si-2Hf-2Al-14Cr,,,nan,,,,,46,14,22,14,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9.8,,,nan,,,,,490,,,,,,,,,,,,,,,,950,,,,,,,,,,,,
2012,21,non-consumable arc melting,Nb-22Ti-14Si-2Hf-2Al-17Cr,,,nan,,,,,43,14,22,17,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8.5,,,nan,,,,,487,,,,,,,,,,,,,,,,976,,,,,,,,,,,,
2022,22,arc melting,Nb-18.7Si-5Ti-5Zr,,,nan,,,,,71.3,18.7,5,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10.59,,,nan,,1589,,,549.6,1236,,,,,,1700,,,,,,,2567,,,799.4,,2236,25,,,,,,,,
